ImageNumber,BorderedCells_Number_Object_Number,BorderedCells_Location_Center_X,BorderedCells_Location_Center_Y,BorderedCells_ObjectSkeleton_NumberBranchEnds_MorphologicalSkltn,BorderedCells_ObjectSkeleton_NumberNonTrunkBranchs_MrphlgclSkltn,BorderedCells_ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,BorderedCells_ObjectSkeleton_TotalObjectSkltnLngth_MrphlgclSkltn,BorderedCells_Parent_Cells
9,76,1603.03435114504,1792.35496183206,0,0,0,0.0,76
9,77,1253.3133640553,1800.80491551459,1,0,1,22.9705628752708,77
9,78,1494.11645101664,1810.09796672828,2,1,1,14.0710681080818,78
9,79,1682.86728395062,1809.17592592593,3,2,1,59.8700588941574,79
9,80,1570.42954545455,1829.65681818182,1,0,1,11.2426409721375,80
9,81,1521.63268365817,1859.9820089955,6,4,2,97.7695541977882,81
9,82,1555.81541218638,1888.00716845878,0,0,1,0.0,82
9,83,1541.02215189873,1907.4335443038,2,0,2,32.7279225587845,83
10,1,1588.43225806452,140.651612903226,2,0,2,47.31370896101,1
10,2,1638.48805460751,153.378839590444,1,0,1,7.24264091253281,2
10,3,1627.83863636364,185.938636363636,0,0,0,0.0,3
10,4,1639.9305856833,220.362255965293,2,1,1,38.2132040262222,4
10,5,1580.90549828179,266.768041237113,2,0,3,7.41421359777451,5
10,6,1592.35,292.641304347826,0,0,1,0.0,6
10,7,1545.54606741573,483.125842696629,0,0,0,0.0,7
10,8,604.447284345048,626.362619808307,1,0,1,7.41421365737915,8
10,9,1511.23556942278,771.847113884555,5,1,4,63.1837671399117,9
10,10,1458.08010335917,823.165374677003,10,6,4,156.982758462429,10
10,11,1563.92,822.435,0,0,0,0.0,11
10,12,1490.78219013237,868.967509025271,1,0,1,3.41421359777451,12
10,13,1609.31715210356,859.187702265372,3,0,3,63.5269131064415,13
10,14,1279.56,894.529411764706,2,0,2,34.4852818846703,14
10,15,1295.5099009901,904.064356435644,2,1,1,28.7279224395752,15
10,16,1452.01453957997,917.966074313409,3,0,3,50.3553396463394,16
10,17,1573.88329764454,938.689507494647,14,10,6,178.267029881477,17
10,18,1458.95113438045,957.860383944154,6,3,3,54.2132043242455,18
10,19,1280.60040983607,985.723360655738,4,2,2,75.9411263465881,19
10,20,1677.45799457995,982.747967479675,5,4,1,72.9411262273788,20
10,21,1181.93939393939,985.348484848485,1,0,1,2.41421359777451,21
10,22,1562.49365303244,997.287729196051,6,1,5,52.7989907860756,22
10,23,1312.17016029593,1002.70776818742,3,0,4,52.1126996278763,23
10,24,1531.6916426513,1002.77233429395,9,5,4,153.438602149487,24
10,25,1253.0030816641,1007.97072419106,1,0,1,13.4852815270424,25
10,26,1507.64449064449,1035.69438669439,3,1,2,71.8406214118004,26
10,27,1682.59316770186,1043.62111801242,3,1,2,16.8994953036308,27
10,28,926.613880742913,1082.34408602151,2,0,2,22.6568544507027,28
10,29,1518.14214876033,1124.81487603306,9,6,3,125.811184704304,29
10,30,1440.96330275229,1182.42201834862,4,3,1,47.6274175047874,30
10,31,1470.64254062038,1208.31905465288,1,0,1,15.0710680484772,31
10,32,1397.93510324484,1243.95575221239,3,1,2,32.7989901900291,32
10,33,1383.77777777778,1317.75413711584,0,0,0,0.0,33
10,34,1374.51839464883,1340.8762541806,0,0,0,0.0,34
10,35,1347.44129158513,1390.55381604697,5,7,2,158.639613389969,35
10,36,1405.39782608696,1384.7847826087,2,0,2,8.82842713594437,36
10,37,1329.02393617021,1502.07712765957,1,0,1,3.41421359777451,37
10,38,1348.15300546448,1501.51912568306,0,0,1,0.0,38
10,39,1369.83014354067,1521.37200956938,2,1,2,10.8284272551537,39
10,40,1352.37,1611.74454545455,3,0,3,104.911689937115,40
10,41,1366.20400728597,1643.92896174863,3,2,1,45.3847769498825,41
10,42,1357.68393782383,1747.33678756477,7,2,5,68.1126997470856,42
11,1,215.528517110266,181.0,2,0,2,12.6568542122841,1
11,2,64.8188277087034,288.492007104796,0,0,0,0.0,2
11,3,873.743346007605,833.237642585551,1,0,1,16.7279222607613,3
11,4,1184.88888888889,853.161981258367,4,1,3,61.6274174451828,4
11,5,1133.86666666667,863.222222222222,0,0,0,0.0,5
11,6,1215.75280898876,876.994382022472,1,0,1,16.1421355605125,6
11,7,1065.0,877.162849872774,1,0,1,4.41421365737915,7
11,8,1101.03611738149,884.911963882618,0,0,1,0.0,8
11,9,1272.55445544554,885.726072607261,6,2,4,58.2132042646408,9
11,10,862.331262939959,898.146997929607,0,0,0,0.0,10
11,11,1209.37345679012,896.163580246914,2,1,1,27.9705629348755,11
11,12,1198.70947368421,914.406315789474,0,0,0,0.0,12
11,13,143.81684981685,914.569597069597,2,0,2,15.656854391098,13
11,14,1108.06388888889,918.847222222222,2,0,2,8.0,14
11,15,1315.57262103506,917.702838063439,2,1,1,11.4852813482285,15
11,16,286.46138996139,925.218146718147,1,0,1,16.8994951844215,16
11,17,1066.33829787234,927.151063829787,0,0,0,0.0,17
11,18,71.0051413881748,927.403598971722,4,3,3,62.1126992106438,18
11,19,21.2184154175589,931.447537473233,2,0,2,26.3137090206146,19
11,20,422.525291828794,938.519455252918,3,1,2,71.2548350691795,20
11,21,521.290697674419,951.511627906977,1,0,1,4.82842713594437,21
11,22,985.315884476534,957.083032490975,1,0,1,18.0710681676865,22
11,23,68.4741641337386,950.838905775076,5,2,3,45.6984855532646,23
11,24,203.508716323296,952.749603803486,1,0,1,4.41421359777451,24
11,25,294.106471816284,953.983298538622,5,2,3,72.5269130468369,25
11,26,858.641723356009,952.829931972789,0,0,0,0.0,26
11,27,107.804301075269,960.939784946237,4,1,3,35.5563496351242,27
11,28,635.698986975398,964.894356005789,2,0,2,14.6568544507027,28
11,29,266.058601134216,962.342155009452,4,2,2,48.6984852552414,29
11,30,245.735465116279,964.084302325581,2,1,1,34.5563496947289,30
11,31,29.61,960.616666666667,0,0,0,0.0,31
11,32,455.975118483412,969.157582938389,2,0,2,63.8406214118004,32
11,33,228.083333333333,966.166666666667,1,0,2,3.82842713594437,33
11,34,735.274231678487,967.401891252955,0,0,0,0.0,34
11,35,386.896202531646,968.475949367089,1,0,1,1.41421353816986,35
11,36,1039.69298245614,969.33918128655,1,0,1,3.82842719554901,36
11,37,1098.80403458213,973.544668587896,0,0,0,0.0,37
11,38,123.25,984.939393939394,3,1,2,21.7279223203659,38
11,39,48.4790619765494,979.659966499162,3,0,3,15.0710678696632,39
11,40,846.437689969605,983.679331306991,0,0,0,0.0,40
11,41,361.510204081633,985.028571428572,4,2,2,41.5563497543335,41
11,42,144.584615384615,982.153846153846,5,4,2,59.8700586557388,42
11,43,530.396021699819,986.889692585895,1,0,1,3.82842713594437,43
11,44,791.250871080139,986.724738675958,0,0,0,0.0,44
11,45,172.335180055402,985.324099722992,0,0,2,3.82842713594437,45
11,46,976.589327146172,1011.16473317865,0,0,0,0.0,46
11,47,24.7189781021898,1017.5802919708,3,0,3,10.656854391098,47
11,48,77.1202263083451,1017.59264497878,3,1,3,20.3137088418007,48
11,49,340.001926782274,1024.23699421965,1,0,2,10.0710679292679,49
11,50,593.207692307692,1028.48846153846,2,1,2,8.82842713594437,50
11,51,632.417410714286,1026.453125,2,1,1,15.4852816462517,51
11,52,163.774390243902,1026.12804878049,0,0,0,0.0,52
11,53,265.89701897019,1027.42276422764,0,0,0,0.0,53
11,54,308.978125,1030.46875,0,0,0,0.0,54
11,55,290.271844660194,1041.40614886731,3,1,2,41.0416310429573,55
11,56,930.197292069632,1032.8665377176,1,0,1,4.82842725515366,56
11,57,142.138489208633,1041.96223021583,2,1,2,11.2426408529282,57
11,58,709.683435582822,1041.15214723926,5,1,4,44.4558445215225,58
11,59,97.4697802197802,1034.59340659341,0,0,1,0.0,59
11,60,766.16758747698,1039.40883977901,2,1,2,32.1421362161636,60
11,61,74.9584158415842,1043.45940594059,3,1,2,29.7279222011566,61
11,62,216.221757322176,1058.529986053,1,0,1,2.0,62
11,63,181.942215088282,1051.80898876404,3,0,3,14.0710677504539,63
11,64,264.744147157191,1050.11371237458,0,0,1,0.0,64
11,65,905.15770609319,1052.24372759857,1,0,1,7.8284273147583,65
11,66,16.8957345971564,1052.10426540284,2,0,3,7.41421365737915,66
11,67,669.841296928328,1057.01877133106,2,1,1,21.8994953036308,67
11,68,238.017948717949,1056.0641025641,7,4,4,58.2842720150948,68
11,69,1261.04333333333,1061.255,0,0,1,0.0,69
11,70,439.322064056939,1064.37544483986,3,2,1,40.5563496947289,70
11,71,1040.96893203883,1065.1145631068,2,0,2,12.2426407337189,71
11,72,1075.91417910448,1070.62873134328,3,1,2,25.1421360969543,72
11,73,1005.26883910387,1068.04887983707,0,0,0,0.0,73
11,74,1094.62939297125,1064.75399361022,2,0,2,58.7279227375984,74
11,75,1228.36419753086,1072.63580246914,5,1,4,16.2426408529282,75
11,76,1161.04571428571,1095.0,1,0,1,5.82842725515366,76
11,77,1209.08333333333,1102.715,3,0,4,43.0416310429573,77
11,78,1233.28220858896,1104.83435582822,0,0,0,0.0,78
11,79,446.123877917415,1149.72531418312,2,1,1,57.8406208157539,79
11,80,313.321907600596,1244.70640834575,1,0,2,2.41421359777451,80
11,81,75.5018050541516,1242.74729241877,1,0,1,10.0710678100586,81
11,82,457.856481481481,1259.61111111111,0,0,0,0.0,82
11,83,563.482954545455,1395.00852272727,0,0,0,0.0,83
11,84,170.503671071953,1489.9221732746,1,0,1,22.5563496351242,84
11,85,495.118296529968,1506.50788643533,1,0,1,1.0,85
11,86,293.627062706271,1779.08745874587,0,0,0,0.0,86
12,1,1603.60171919771,103.981375358166,0,0,0,0.0,1
12,2,1687.32167832168,224.806526806527,0,0,0,0.0,2
12,3,1499.00128205128,246.582051282051,5,3,2,84.8406219482422,3
12,4,1456.38787023977,305.386459802539,2,0,2,25.1421359777451,4
12,5,1734.17002881844,403.322766570605,1,0,1,6.41421365737915,5
12,6,1736.94076655052,426.710801393728,1,0,1,8.8284273147583,6
12,7,1441.086492891,721.129146919431,4,3,3,117.154330849648,7
12,8,1445.97583081571,754.90332326284,1,1,1,18.4852816462517,8
12,9,1673.70241286863,765.865951742627,0,0,0,0.0,9
12,10,1486.27065527066,786.673789173789,2,0,2,23.5563496947289,10
12,11,1458.38223938224,841.621621621622,1,0,2,38.556350171566,11
12,12,1431.94967177243,840.938730853392,0,0,0,0.0,12
12,13,1556.03814713896,888.046321525886,1,0,1,20.485281765461,13
12,14,1294.23261205564,902.307573415765,1,0,3,13.2426408529282,14
12,15,1005.54814004376,931.93544857768,0,0,0,0.0,15
12,16,1335.00173913043,936.179130434783,4,2,4,63.4558450579643,16
12,17,1359.01904761905,938.84126984127,6,3,3,80.2548345327377,17
12,18,1006.14245810056,971.170391061452,0,0,2,53.2132044434547,18
12,19,1317.53119730185,983.489038785835,1,0,3,4.82842707633972,19
12,20,1438.492,988.244,3,1,2,36.1421362161636,20
12,21,1172.77591973244,998.627090301003,4,2,2,110.811185002327,21
12,22,1339.8984280532,996.338573155986,3,0,4,38.7279227375984,22
12,23,1381.8239608802,993.78239608802,3,1,2,22.8994951248169,23
12,24,1464.68771331058,998.056313993174,2,1,1,11.0710679292679,24
12,25,617.840497737557,1006.63009049774,1,0,1,7.41421365737915,25
12,26,1402.39366515837,1004.65158371041,2,1,1,14.2426409721375,26
12,27,1432.87128712871,1029.17698019802,8,5,3,108.568544447422,27
12,28,1389.70707070707,1084.67878787879,0,0,1,0.0,28
12,29,1404.65135699374,1118.5260960334,1,1,2,33.9705635309219,29
12,30,1717.82885085575,1183.38386308068,3,1,2,14.0710681080818,30
12,31,1446.91727941176,1254.21875,3,0,3,4.82842713594437,31
12,32,1730.77075098814,1332.19960474308,2,0,2,16.4852814674377,32
12,33,1558.23712948518,1688.05616224649,1,0,1,2.41421359777451,33
13,1,258.94045174538,395.917864476386,1,0,1,7.8284273147583,1
13,2,1094.04444444444,404.877037037037,1,0,1,4.82842725515366,2
13,3,101.525862068966,445.369252873563,1,0,1,6.24264079332352,3
13,4,476.6016,513.9216,3,1,2,39.7989907860756,4
13,5,363.069264069264,544.112554112554,1,0,1,3.82842719554901,5
13,6,365.394805194805,566.867532467532,0,0,0,0.0,6
13,7,331.18691588785,572.817757009346,3,1,2,31.142136156559,7
13,8,566.876155268022,575.510166358595,1,0,1,3.0,8
13,9,517.509293680297,598.044609665428,1,0,1,3.82842713594437,9
13,10,342.694945848375,682.817689530686,0,0,0,0.0,10
13,11,399.995614035088,725.728070175439,2,0,2,13.8994951248169,11
13,12,303.263969171484,734.119460500963,6,3,3,77.4264081716537,12
13,13,135.400523560209,769.918848167539,0,0,0,0.0,13
13,14,741.0,810.157384987893,1,0,1,8.24264091253281,14
13,15,207.049773755656,826.255656108597,1,0,1,11.0710677504539,15
13,16,703.261194029851,832.837686567164,3,0,3,39.1421362757683,16
13,17,1049.79359430605,846.379003558719,3,1,2,37.4852818250656,17
13,18,1107.96129032258,851.505376344086,1,0,1,2.0,18
13,19,1319.14234234234,855.571171171171,1,0,1,2.82842707633972,19
13,20,1005.51020408163,857.396258503401,3,0,3,28.3137087225914,20
13,21,608.489189189189,858.172972972973,1,0,1,8.0,21
13,22,119.313603322949,879.716510903427,11,6,5,91.0832624435425,22
13,23,1049.1782729805,875.030640668524,3,1,2,28.5563494563103,23
13,24,678.85549132948,877.329479768786,4,0,4,7.82842713594437,24
13,25,899.515789473684,879.191578947368,0,0,0,0.0,25
13,26,1094.54527559055,886.326771653543,1,0,1,2.0,26
13,27,332.417840375587,883.676056338028,4,1,3,35.1421363949776,27
13,28,218.494699646643,890.618374558304,4,2,2,37.3847771286964,28
13,29,947.3598820059,891.908554572271,1,0,1,3.41421359777451,29
13,30,519.960674157303,900.13904494382,11,7,4,214.338098049164,30
13,31,18.8967741935484,892.922580645161,3,1,3,36.9705635309219,31
13,32,929.768115942029,896.510144927536,6,4,2,83.5269132256508,32
13,33,58.9735294117647,900.979411764706,3,1,2,15.0710680484772,33
13,34,254.229674796748,900.571138211382,2,0,2,18.4852815270424,34
13,35,761.522565320665,902.501187648456,7,2,5,73.5979806780815,35
13,36,1032.62440570523,903.18383518225,13,10,5,209.923885047436,36
13,37,801.565371024735,910.729681978799,0,0,2,4.24264061450958,37
13,38,1263.89963724305,916.461910519952,4,2,2,61.3553400635719,38
13,39,642.996031746032,914.871031746032,3,2,1,18.656854569912,39
13,40,823.456989247312,916.373655913978,0,0,2,3.82842719554901,40
13,41,1100.42345679012,923.440740740741,2,0,3,25.5563494563103,41
13,42,1328.53776435045,924.187311178248,2,0,2,22.0710681676865,42
13,43,299.825980392157,928.421568627451,1,0,1,3.82842719554901,43
13,44,849.941860465116,924.735465116279,2,0,2,16.8994952440262,44
13,45,1141.27156549521,922.632587859425,3,0,3,14.8994950652122,45
13,46,1291.44395604396,929.272527472528,0,0,1,5.82842713594437,46
13,47,205.691176470588,935.882352941176,1,0,2,5.82842725515366,47
13,48,266.041850220264,933.436123348018,3,0,3,21.9705627560616,48
13,49,318.173126614987,938.266149870801,5,6,5,61.284272134304,49
13,50,748.71104815864,935.473087818697,0,0,0,0.0,50
13,51,1225.65335463259,941.902555910543,2,0,2,8.24264079332352,51
13,52,1434.17016317016,939.699300699301,1,0,1,10.4142136573792,52
13,53,810.359375,939.622395833333,1,0,3,36.7989903688431,53
13,54,1265.88805970149,943.432835820896,5,4,1,111.982757687569,54
13,55,1135.86639676113,949.176113360324,1,0,1,11.4852815270424,55
13,56,955.953389830508,946.993644067797,3,0,3,29.4852818846703,56
13,57,1393.77205882353,950.833823529412,1,0,1,48.455845117569,57
13,58,477.524193548387,950.018817204301,3,1,2,42.5563497543335,58
13,59,996.780487804878,952.272357723577,1,0,1,4.82842725515366,59
13,60,1170.58273381295,949.672661870504,2,1,1,50.6984856724739,60
13,61,675.175675675676,954.322393822394,1,0,1,2.41421359777451,61
13,62,846.880658436214,953.923868312757,8,5,4,97.669048845768,62
13,63,237.883116883117,953.779220779221,5,2,4,66.5269128084183,63
13,64,749.44921875,962.177734375,0,0,0,0.0,64
13,65,1363.00652528548,959.809135399674,7,6,1,96.9116888046265,65
13,66,631.269005847953,961.979532163743,6,4,2,84.5979808568954,66
13,67,408.257894736842,964.036842105263,9,9,3,243.580738842487,67
13,68,355.103797468354,964.729113924051,2,0,3,24.8994953632355,68
13,69,524.453510436433,976.495256166983,3,0,4,37.7279227972031,69
13,70,271.717647058824,979.762352941176,0,0,0,0.0,70
13,71,426.225806451613,980.48726655348,0,0,0,0.0,71
13,72,389.993150684931,986.684931506849,11,8,4,173.953320980072,72
13,73,338.531772575251,976.638795986622,1,0,2,50.31370896101,73
13,74,934.718061674009,980.259911894273,10,7,3,146.710680425167,74
13,75,1110.12095032397,993.974082073434,1,0,2,15.8284273147583,75
13,76,150.261954261954,990.174636174636,3,2,2,28.0710681676865,76
13,77,1235.62325581395,985.404651162791,5,2,3,44.9705632925034,77
13,78,241.907756813417,992.023060796646,3,0,3,23.3137086629868,78
13,79,354.841530054645,993.783242258652,1,0,1,7.82842725515366,79
13,80,1043.8311965812,989.192307692308,5,1,4,27.313708782196,80
13,81,203.526605504587,992.755963302752,3,1,2,33.1421360969543,81
13,82,1163.76941747573,996.686893203884,6,2,4,62.9411259293556,82
13,83,1015.42119565217,1000.01358695652,1,0,1,9.24264097213745,83
13,84,920.827722772277,1005.44356435644,0,0,1,0.0,84
13,85,147.507936507937,1021.80725623583,0,0,0,0.0,85
13,86,1023.91525423729,1024.75517890772,0,0,0,0.0,86
13,87,1108.28032345013,1022.98382749326,1,0,1,1.41421353816986,87
13,88,1150.96698113208,1027.52594339623,5,2,3,160.811185359955,88
13,89,172.159663865546,1022.82633053221,0,0,0,0.0,89
13,90,1422.08737864078,1030.26796116505,1,0,1,7.65685427188873,90
13,91,910.30162412993,1032.00232018561,0,0,0,0.0,91
13,92,966.20675944334,1036.94234592445,3,2,1,28.3137089014053,92
13,93,1169.85433070866,1056.80052493438,1,0,1,11.0710679292679,93
13,94,241.310572687225,1050.19162995595,4,1,3,25.142136156559,94
13,95,934.208053691275,1050.04474272931,2,0,2,4.41421353816986,95
13,96,317.964285714286,1060.24234693878,2,0,2,4.24264061450958,96
13,97,878.883295194508,1058.52631578947,1,0,2,7.41421365737915,97
13,98,640.499121265378,1087.97891036907,5,2,3,76.254834830761,98
13,99,111.444751381215,1095.05801104972,1,0,1,9.07106786966324,99
13,100,352.246453900709,1126.66843971631,13,9,4,207.450796246529,100
13,101,122.226666666667,1232.15866666667,7,2,5,105.568543672562,101
13,102,427.095141700405,1231.04048582996,3,1,2,52.7695530653,102
13,103,9.40770791075051,1231.88438133874,4,2,2,50.9705635309219,103
13,104,408.495391705069,1262.60829493088,1,0,1,1.0,104
13,105,393.990723562152,1325.50834879406,10,7,3,129.225398659706,105
13,106,356.05303030303,1340.24810606061,1,0,1,72.9411266446114,106
13,107,270.315868263473,1440.05538922156,1,0,1,1.0,107
13,108,230.44,1481.19384615385,0,0,0,0.0,108
14,1,988.93300248139,661.67576509512,2,1,1,53.7695535421371,1
14,2,983.335025380711,716.109983079526,3,1,2,26.5563495755196,2
14,3,1307.08571428571,763.203809523809,3,2,3,28.8994954824448,3
14,4,1091.65783664459,770.911699779249,7,3,6,113.254835963249,4
14,5,1020.13370473538,775.42061281337,0,0,0,0.0,5
14,6,996.734717416378,796.890426758939,1,0,1,11.485281586647,6
14,7,1026.86451612903,815.109677419355,2,1,1,39.3847771883011,7
14,8,889.033149171271,827.414364640884,4,1,3,57.8700585961342,8
14,9,1201.03036053131,826.404174573055,1,0,1,19.7279226183891,9
14,10,1122.54914529915,845.331196581197,4,0,4,15.8284273147583,10
14,11,692.222539229672,854.704707560628,0,0,0,0.0,11
14,12,864.283309957924,863.875175315568,2,0,4,42.2132040262222,12
14,13,888.002544529262,864.190839694656,0,0,0,0.0,13
14,14,931.655717761557,881.874695863747,8,5,5,148.225399076939,14
14,15,769.426113360324,889.462550607287,6,4,2,90.2548354268074,15
14,16,895.190170940171,888.028846153846,1,1,1,14.0710682272911,16
14,17,1049.80150753769,905.879396984925,6,3,3,45.041631102562,17
14,18,652.977491961415,908.82154340836,2,0,2,7.65685427188873,18
14,19,1100.42752562225,929.884333821376,0,0,0,0.0,19
14,20,954.544813695871,939.521651560926,2,1,2,17.8994953036308,20
14,21,1143.68264840183,939.938356164384,2,1,1,22.8994952440262,21
14,22,1079.6408045977,956.081896551724,1,0,2,1.0,22
14,23,917.448,963.324,2,0,2,10.2426409125328,23
14,24,897.160194174757,963.220064724919,1,0,1,3.41421359777451,24
14,25,979.068857589984,961.762128325509,3,2,1,42.6274179816246,25
14,26,944.532544378698,982.594674556213,1,0,1,14.8994951248169,26
14,27,725.288324873096,989.14923857868,1,0,2,1.0,27
14,28,1047.93459915612,1011.59493670886,4,2,4,38.3847770690918,28
14,29,893.086734693878,1000.13265306122,6,3,3,87.0121946334839,29
14,30,929.005681818182,1000.97443181818,7,5,2,158.124893963337,30
14,31,1016.32908163265,1006.46173469388,1,0,1,25.1421357989311,31
14,32,1358.19165085389,1011.9734345351,5,3,2,52.6984849572182,32
14,33,606.152759948652,1026.80744544288,2,0,2,9.07106786966324,33
14,34,1016.38057742782,1030.37532808399,2,0,2,14.0710679888725,34
14,35,1384.02144772118,1048.95442359249,1,0,1,8.65685433149338,35
14,36,1026.08037383178,1054.7738317757,0,0,0,0.0,36
14,37,862.170556552962,1048.78994614004,0,0,0,0.0,37
14,38,895.463824289406,1064.86175710594,0,0,0,0.0,38
14,39,1110.86153846154,1095.38205128205,2,0,2,7.24264079332352,39
14,40,1056.13093980993,1439.17951425554,8,4,4,256.793943166733,40
14,41,786.02332361516,1609.33236151604,0,0,0,0.0,41
14,42,772.609839816934,1727.44393592677,3,1,2,32.0416306853294,42
15,1,141.96138996139,8.49034749034749,0,0,0,0.0,1
15,2,818.050991501416,6.67705382436261,0,0,0,0.0,2
15,3,90.2842377260982,61.1343669250646,2,0,2,7.24264079332352,3
15,4,6.12755102040816,117.68112244898,1,0,0,1.0,4
15,5,92.3622448979592,139.02806122449,0,0,0,0.0,5
15,6,182.798053527981,239.678832116788,0,0,0,0.0,6
15,7,490.684665226782,275.449244060475,0,0,0,0.0,7
15,8,704.605704697987,399.447986577181,0,0,0,0.0,8
15,9,932.251420454546,432.078125,1,0,1,26.5563498139381,9
15,10,564.256756756757,441.709459459459,3,1,2,27.5563496351242,10
15,11,168.652996845426,559.403785488959,0,0,0,0.0,11
